1996    1   16     3.44000 -999.00000    8.72499 -999.00000 -999.00000
1996    1   17     2.63000 -999.00000    8.60437 -999.00000 -999.00000
1996    1   18    -1.81400 -999.00000    8.40355 -999.00000 -999.00000
1996    1   19    -0.24100 -999.00000    8.17499 -999.00000 -999.00000
1996    1   20     1.53600 -999.00000    8.02560 -999.00000 -999.00000
1996    1   21     1.75700 -999.00000    7.92209 -999.00000 -999.00000
1996    1   22     1.50400 -999.00000    7.82639 -999.00000 -999.00000
1996    1   23     2.52800 -999.00000    7.75036 -999.00000 -999.00000
1996    1   24     4.80200 -999.00000    7.73138 -999.00000 -999.00000
1996    1   25     3.98100 -999.00000    7.73522 -999.00000 -999.00000
1996    1   26     4.94400 -999.00000    7.73956 -999.00000 -999.00000
1996    1   27     6.54500 -999.00000    7.78230 -999.00000 -999.00000
1996    1   28     5.28300 -999.00000    7.82577 -999.00000 -999.00000
1996    1   29     6.02500 -999.00000    7.85652 -999.00000 -999.00000
1996    1   30     4.95400 -999.00000    7.87864 -999.00000 -999.00000
1996    1   31     2.52400 -999.00000    7.84263 -999.00000 -999.00000
1996    2    1     1.17400 -999.00000    7.74955 -999.00000 -999.00000
1996    2    2     2.01600 -999.00000    7.65700 -999.00000 -999.00000
1996    2    3     3.99300 -999.00000    7.61647 -999.00000 -999.00000
1996    2    4     3.65700 -999.00000    7.60457 -999.00000 -999.00000
1996    2    5     3.42800 -999.00000    7.58491 -999.00000 -999.00000
1996    2    6    -0.37200 -999.00000    7.50522 -999.00000 -999.00000
1996    2    7    -2.18000 -999.00000    7.34785 -999.00000 -999.00000
1996    2    8    -1.21900 -999.00000    7.19380 -999.00000 -999.00000
1996    2    9     3.74300 -999.00000    7.14197 -999.00000 -999.00000
1996    2   10     1.67200 -999.00000    7.13719 -999.00000 -999.00000
1996    2   11     2.33900 -999.00000    7.11300 -999.00000 -999.00000
1996    2   12     3.30000 -999.00000    7.11517 -999.00000 -999.00000
1996    2   13     2.46800 -999.00000    7.11991 -999.00000 -999.00000
1996    2   14     4.36500 -999.00000    7.14074 -999.00000 -999.00000
1996    2   15     5.90500 -999.00000    7.21113 -999.00000 -999.00000
1996    2   16     3.22500 -999.00000    7.26095 -999.00000 -999.00000
1996    2   17     2.97900 -999.00000    7.26522 -999.00000 -999.00000
1996    2   18     4.90500 -999.00000    7.29545 -999.00000 -999.00000
1996    2   19     4.13800 -999.00000    7.34214 -999.00000 -999.00000
1996    2   20     4.91500 -999.00000    7.38718 -999.00000 -999.00000
1996    2   21     5.38200 -999.00000    7.44927 -999.00000 -999.00000
1996    2   22     3.27000 -999.00000    7.48389 -999.00000 -999.00000
1996    2   23     1.32300 -999.00000    7.45642 -999.00000 -999.00000
1996    2   24     0.96700 -999.00000    7.39877 -999.00000 -999.00000
1996    2   25     2.38200 -999.00000    7.36447 -999.00000 -999.00000
1996    2   26     4.38300 -999.00000    7.38660 -999.00000 -999.00000
1996    2   27     5.76600 -999.00000    7.46027 -999.00000 -999.00000
1996    2   28     6.47100 -999.00000    7.56275 -999.00000 -999.00000
1996    2   29     6.61800 -999.00000    7.67380 -999.00000 -999.00000
1996    3    1     6.20300 -999.00000    7.77577 -999.00000 -999.00000
1996    3    2     5.02900 -999.00000    7.84849 -999.00000 -999.00000
1996    3    3     3.42300 -999.00000    7.87495 -999.00000 -999.00000
1996    3    4     3.16000 -999.00000    7.87301 -999.00000 -999.00000
1996    3    5     1.39300 -999.00000    7.84265 -999.00000 -999.00000
1996    3    6     3.06600 -999.00000    7.81719 -999.00000 -999.00000
1996    3    7     5.75900 -999.00000    7.86653 -999.00000 -999.00000
1996    3    8     5.39000 -999.00000    7.95260 -999.00000 -999.00000
1996    3    9     3.99200 -999.00000    8.00781 -999.00000 -999.00000
1996    3   10     2.73600 -999.00000    8.01999 -999.00000 -999.00000
1996    3   11     3.20700 -999.00000    8.02278 -999.00000 -999.00000
1996    3   12     3.11800 -999.00000    8.03592 -999.00000 -999.00000
1996    3   13     2.75800 -999.00000    8.04522 -999.00000 -999.00000
1996    3   14     4.93500 -999.00000    8.08774 -999.00000 -999.00000
1996    3   15     9.31500 -999.00000    8.23802 -999.00000 -999.00000
1996    3   16     8.08500 -999.00000    8.43441 -999.00000 -999.00000
1996    3   17     6.99000 -999.00000    8.58306 -999.00000 -999.00000
1996    3   18     7.58600 -999.00000    8.71712 -999.00000 -999.00000
1996    3   19     7.02900 -999.00000    8.84676 -999.00000 -999.00000
1996    3   20     7.44500 -999.00000    8.96907 -999.00000 -999.00000
1996    3   21     9.08800 -999.00000    9.12412 -999.00000 -999.00000
1996    3   22    11.05800 -999.00000    9.33878 -999.00000 -999.00000
1996    3   23    10.20400 -999.00000    9.56420 -999.00000 -999.00000
1996    3   24    10.84800 -999.00000    9.77451 -999.00000 -999.00000
1996    3   25     9.82100 -999.00000    9.96675 -999.00000 -999.00000
1996    3   26    10.23500 -999.00000   10.13701 -999.00000 -999.00000
1996    3   27    10.88900 -999.00000   10.32099 -999.00000 -999.00000
1996    3   28     8.17500 -999.00000   10.45234 -999.00000 -999.00000
1996    3   29     8.25700 -999.00000   10.52233 -999.00000 -999.00000
1996    3   30     7.99800 -999.00000   10.58908 -999.00000 -999.00000
1996    3   31     7.00000 -999.00000   10.62962 -999.00000 -999.00000
1996    4    1     5.82800 -999.00000   10.62689 -999.00000 -999.00000
1996    4    2     7.89500 -999.00000   10.65256 -999.00000 -999.00000
1996    4    3     6.34800 -999.00000   10.69535 -999.00000 -999.00000
1996    4    4     6.86200 -999.00000   10.71950 -999.00000 -999.00000
1996    4    5     9.29400 -999.00000   10.81456 -999.00000 -999.00000
1996    4    6    12.41100 -999.00000   11.03156 -999.00000 -999.00000
1996    4    7    14.29000 -999.00000   11.35023 -999.00000 -999.00000
1996    4    8    14.79400 -999.00000   11.70576 -999.00000 -999.00000
1996    4    9    14.19000 -999.00000   12.03618 -999.00000 -999.00000
1996    4   10    14.24400 -999.00000   12.33008 -999.00000 -999.00000
1996    4   11    12.52000 -999.00000   12.55900 -999.00000 -999.00000
1996    4   12    12.98300 -999.00000   12.73781 -999.00000 -999.00000
1996    4   13    12.41100 -999.00000   12.90246 -999.00000 -999.00000
1996    4   14    11.06400 -999.00000   13.00349 -999.00000 -999.00000
1996    4   15    13.33900 -999.00000   13.12908 -999.00000 -999.00000
1996    4   16    12.17200 -999.00000   13.28160 -999.00000 -999.00000
1996    4   17    13.38100 -999.00000   13.42684 -999.00000 -999.00000
1996    4   18    15.03400 -999.00000   13.64965 -999.00000 -999.00000
1996    4   19    16.55100 -999.00000   13.95168 -999.00000 -999.00000
1996    4   20    17.32100 -999.00000   14.29865 -999.00000 -999.00000
1996    4   21    16.98100 -999.00000   14.62632 -999.00000 -999.00000
1996    4   22    16.52100 -999.00000   14.89380 -999.00000 -999.00000
1996    4   23    15.85600 -999.00000   15.09510 -999.00000 -999.00000
1996    4   24    15.45000 -999.00000   15.24002 -999.00000 -999.00000
1996    4   25    13.34800 -999.00000   15.28446 -999.00000 -999.00000
1996    4   26    14.61000 -999.00000   15.30687 -999.00000 -999.00000
1996    4   27    12.83900 -999.00000   15.32362 -999.00000 -999.00000
1996    4   28    13.79000 -999.00000   15.32444 -999.00000 -999.00000
1996    4   29    13.74300 -999.00000   15.37580 -999.00000 -999.00000
1996    4   30    13.98800 -999.00000   15.44208 -999.00000 -999.00000
1996    5    1    15.29100 -999.00000   15.57075 -999.00000 -999.00000
1996    5    2    14.80100 -999.00000   15.72349 -999.00000 -999.00000
1996    5    3    12.68100 -999.00000   15.76526 -999.00000 -999.00000
1996    5    4    14.38300 -999.00000   15.80090 -999.00000 -999.00000
1996    5    5    15.15200 -999.00000   15.94327 -999.00000 -999.00000
1996    5    6    16.45200 -999.00000   16.15744 -999.00000 -999.00000
1996    5    7    17.65600 -999.00000   16.44956 -999.00000 -999.00000
1996    5    8    17.34500 -999.00000   16.74187 -999.00000 -999.00000
1996    5    9    15.75000 -999.00000   16.91436 -999.00000 -999.00000
1996    5   10    14.73800 -999.00000   16.95651 -999.00000 -999.00000
1996    5   11    16.34700 -999.00000   17.03596 -999.00000 -999.00000
1996    5   12    13.83400 -999.00000   17.07829 -999.00000 -999.00000
1996    5   13    14.56900 -999.00000   17.05307 -999.00000 -999.00000
1996    5   14    17.63000 -999.00000   17.22292 -999.00000 -999.00000
1996    5   15    18.46800 -999.00000   17.55108 -999.00000 -999.00000
1996    5   16    19.09100 -999.00000   17.89761 -999.00000 -999.00000
1996    5   17    19.48400 -999.00000   18.23763 -999.00000 -999.00000
1996    5   18    20.12800 -999.00000   18.57266 -999.00000 -999.00000
1996    5   19    18.49900 -999.00000   18.79815 -999.00000 -999.00000
1996    5   20    16.66300 -999.00000   18.80476 -999.00000 -999.00000
1996    5   21    16.58000 -999.00000   18.73247 -999.00000 -999.00000
1996    5   22    17.10000 -999.00000   18.72919 -999.00000 -999.00000
1996    5   23    17.59500 -999.00000   18.80484 -999.00000 -999.00000
1996    5   24    19.79000 -999.00000   19.02655 -999.00000 -999.00000
1996    5   25    20.49700 -999.00000   19.37026 -999.00000 -999.00000
1996    5   26    19.95400 -999.00000   19.65565 -999.00000 -999.00000
1996    5   27    16.62900 -999.00000   19.66140 -999.00000 -999.00000
1996    5   28    18.35800 -999.00000   19.59903 -999.00000 -999.00000
1996    5   29    16.57700 -999.00000   19.57957 -999.00000 -999.00000
1996    5   30    18.44700 -999.00000   19.59704 -999.00000 -999.00000
1996    5   31    21.40400 -999.00000   19.91258 -999.00000 -999.00000
1996    6    1    22.37400 -999.00000   20.39558 -999.00000 -999.00000
1996    6    2    22.15400 -999.00000   20.81199 -999.00000 -999.00000
1996    6    3    20.08400 -999.00000   20.97714 -999.00000 -999.00000
1996    6    4    22.37500 -999.00000   21.12832 -999.00000 -999.00000
1996    6    5    24.10000 -999.00000   21.52457 -999.00000 -999.00000
1996    6    6    23.77700 -999.00000   21.91271 -999.00000 -999.00000
1996    6    7    25.04600 -999.00000   22.26088 -999.00000 -999.00000
1996    6    8    25.94300 -999.00000   22.67171 -999.00000 -999.00000
1996    6    9    26.07100 -999.00000   23.03575 -999.00000 -999.00000
1996    6   10    26.71900 -999.00000   23.34726 -999.00000 -999.00000
1996    6   11    27.36000 -999.00000   23.66689 -999.00000 -999.00000
1996    6   12    28.73600 -999.00000   24.05316 -999.00000 -999.00000
1996    6   13    26.30800 -999.00000   24.20740 -999.00000 -999.00000
1996    6   14    22.22000 -999.00000   23.73619 -999.00000 -999.00000
1996    6   15    21.24700 -999.00000   23.10330 -999.00000 -999.00000
1996    6   16    19.48100 -999.00000   22.59545 -999.00000 -999.00000
1996    6   17    20.71200 -999.00000   22.31343 -999.00000 -999.00000
1996    6   18    22.77900 -999.00000   22.43104 -999.00000 -999.00000
1996    6   19    23.41800 -999.00000   22.73459 -999.00000 -999.00000
1996    6   20    20.56900 -999.00000   22.77121 -999.00000 -999.00000
1996    6   21    18.92600 -999.00000   22.46583 -999.00000 -999.00000
1996    6   22    17.93200 -999.00000   22.12119 -999.00000 -999.00000
1996    6   23    15.83800 -999.00000   21.72339 -999.00000 -999.00000
1996    6   24    16.23800 -999.00000   21.39818 -999.00000 -999.00000
1996    6   25    14.65500 -999.00000   21.14636 -999.00000 -999.00000
1996    6   26    15.67500 -999.00000   20.97670 -999.00000 -999.00000
1996    6   27    18.55800 -999.00000   21.14994 -999.00000 -999.00000
1996    6   28    21.19600 -999.00000   21.65455 -999.00000 -999.00000
1996    6   29    21.11000 -999.00000   22.19136 -999.00000 -999.00000
1996    6   30    21.38200 -999.00000   22.57395 -999.00000 -999.00000
1996    7    1    19.50000 -999.00000   22.70689 -999.00000 -999.00000
1996    7    2    17.22100 -999.00000   22.48079 -999.00000 -999.00000
1996    7    3    19.15100 -999.00000   22.34814 -999.00000 -999.00000
1996    7    4    21.28300 -999.00000   22.59913 -999.00000 -999.00000
1996    7    5    21.50800 -999.00000   22.95250 -999.00000 -999.00000
1996    7    6    22.52700 -999.00000   23.28298 -999.00000 -999.00000
1996    7    7    21.26200 -999.00000   23.47447 -999.00000 -999.00000
1996    7    8    18.47000 -999.00000   23.25996 -999.00000 -999.00000
1996    7    9    20.71000 -999.00000   23.11965 -999.00000 -999.00000
1996    7   10    18.49600 -999.00000   23.06366 -999.00000 -999.00000
1996    7   11    20.12100 -999.00000   23.00235 -999.00000 -999.00000
1996    7   12    21.51000 -999.00000   23.22752 -999.00000 -999.00000
1996    7   13    22.64600 -999.00000   23.58030 -999.00000 -999.00000
1996    7   14    24.84900 -999.00000   24.08108 -999.00000 -999.00000
1996    7   15    25.86000 -999.00000   24.66441 -999.00000 -999.00000
1996    7   16    25.89200 -999.00000   25.09488 -999.00000 -999.00000
1996    7   17    21.38300 -999.00000   24.89298 -999.00000 -999.00000
1996    7   18    22.31100 -999.00000   24.47277 -999.00000 -999.00000
1996    7   19    22.78500 -999.00000   24.42307 -999.00000 -999.00000
1996    7   20    20.17500 -999.00000   24.21574 -999.00000 -999.00000
1996    7   21    20.43600 -999.00000   23.91502 -999.00000 -999.00000
1996    7   22    21.24800 -999.00000   23.87171 -999.00000 -999.00000
1996    7   23    22.44900   23.22000   24.03543   23.22000   24.03543
1996    7   24    22.38100 -999.00000   24.23276 -999.00000 -999.00000
1996    7   25    24.40100 -999.00000   24.52196 -999.00000 -999.00000
1996    7   26    24.41700 -999.00000   24.87004 -999.00000 -999.00000
1996    7   27    23.58600 -999.00000   24.97807 -999.00000 -999.00000
1996    7   28    22.22500 -999.00000   24.82649 -999.00000 -999.00000
1996    7   29    24.25700 -999.00000   24.82647 -999.00000 -999.00000
1996    7   30    20.40900 -999.00000   24.65969 -999.00000 -999.00000
1996    7   31    23.80000 -999.00000   24.54317 -999.00000 -999.00000
1996    8    1    24.20400 -999.00000   24.84343 -999.00000 -999.00000
1996    8    2    25.52600 -999.00000   25.16381 -999.00000 -999.00000
1996    8    3    22.52400 -999.00000   25.16006 -999.00000 -999.00000
1996    8    4    21.82100 -999.00000   24.79729 -999.00000 -999.00000
1996    8    5    20.86100 -999.00000   24.47765 -999.00000 -999.00000
1996    8    6    22.15200 -999.00000   24.35920 -999.00000 -999.00000
1996    8    7    22.73800 -999.00000   24.47213 -999.00000 -999.00000
1996    8    8    22.42200 -999.00000   24.55326 -999.00000 -999.00000
1996    8    9    22.65100 -999.00000   24.58400 -999.00000 -999.00000
1996    8   10    23.66100 -999.00000   24.71205 -999.00000 -999.00000
1996    8   11    20.40700 -999.00000   24.56095 -999.00000 -999.00000
1996    8   12    18.48400 -999.00000   24.00343 -999.00000 -999.00000
1996    8   13    16.95400 -999.00000   23.43290 -999.00000 -999.00000
1996    8   14    20.05100 -999.00000   23.27911 -999.00000 -999.00000
1996    8   15    20.42800 -999.00000   23.47822 -999.00000 -999.00000
1996    8   16    21.62300 -999.00000   23.71538 -999.00000 -999.00000
1996    8   17    22.72100 -999.00000   24.03634 -999.00000 -999.00000
1996    8   18    22.67400 -999.00000   24.29648 -999.00000 -999.00000
1996    8   19    22.62700 -999.00000   24.41624 -999.00000 -999.00000
1996    8   20    22.30800 -999.00000   24.43373 -999.00000 -999.00000
1996    8   21    22.50800 -999.00000   24.42077 -999.00000 -999.00000
1996    8   22    21.32700 -999.00000   24.31283 -999.00000 -999.00000
1996    8   23    22.03200 -999.00000   24.20416 -999.00000 -999.00000
1996    8   24    22.74700 -999.00000   24.26504 -999.00000 -999.00000
1996    8   25    21.83700 -999.00000   24.26505 -999.00000 -999.00000
1996    8   26    21.02800 -999.00000   24.09534 -999.00000 -999.00000
1996    8   27    20.41600 -999.00000   23.86957 -999.00000 -999.00000
1996    8   28    19.26200 -999.00000   23.58689 -999.00000 -999.00000
1996    8   29    19.63000 -999.00000   23.36065 -999.00000 -999.00000
1996    8   30    20.11800 -999.00000   23.29760 -999.00000 -999.00000
1996    8   31    18.61100 -999.00000   23.16293 -999.00000 -999.00000
1996    9    1    18.61400 -999.00000   22.95059 -999.00000 -999.00000
1996    9    2    15.97800 -999.00000   22.60762 -999.00000 -999.00000
1996    9    3    18.00900 -999.00000   22.35708 -999.00000 -999.00000
1996    9    4    19.02600 -999.00000   22.42971 -999.00000 -999.00000
1996    9    5    19.85900   21.66000   22.59590   21.66000   22.59590
1996    9    6    17.51800 -999.00000   22.55910 -999.00000 -999.00000
1996    9    7    17.71200 -999.00000   22.35321 -999.00000 -999.00000
1996    9    8    17.79900 -999.00000   22.23847 -999.00000 -999.00000
1996    9    9    16.87500 -999.00000   22.08973 -999.00000 -999.00000
1996    9   10    16.37000 -999.00000   21.87786 -999.00000 -999.00000
1996    9   11    17.09600 -999.00000   21.75004 -999.00000 -999.00000
1996    9   12    17.35000 -999.00000   21.72350 -999.00000 -999.00000
1996    9   13    14.38900 -999.00000   21.49410 -999.00000 -999.00000
1996    9   14    16.26800 -999.00000   21.26116 -999.00000 -999.00000
1996    9   15    16.68500 -999.00000   21.25579 -999.00000 -999.00000
1996    9   16    16.05500 -999.00000   21.21701 -999.00000 -999.00000
1996    9   17    15.97400 -999.00000   21.12327 -999.00000 -999.00000
1996    9   18    15.95500 -999.00000   21.03655 -999.00000 -999.00000
1996    9   19    13.42000 -999.00000   20.79038 -999.00000 -999.00000
1996    9   20    12.55400 -999.00000   20.39500 -999.00000 -999.00000
1996    9   21    12.62000 -999.00000   20.07869 -999.00000 -999.00000
1996    9   22    12.75300 -999.00000   19.86798 -999.00000 -999.00000
1996    9   23    14.17000 -999.00000   19.80090 -999.00000 -999.00000
1996    9   24    16.31600 -999.00000   19.94440 -999.00000 -999.00000
1996    9   25    14.40600 -999.00000   20.03576 -999.00000 -999.00000
1996    9   26    14.92700 -999.00000   19.99219 -999.00000 -999.00000
1996    9   27    14.83400 -999.00000   19.96642 -999.00000 -999.00000
1996    9   28    16.23000 -999.00000   20.00449 -999.00000 -999.00000
1996    9   29    16.32000 -999.00000   20.09647 -999.00000 -999.00000
1996    9   30    16.88100 -999.00000   20.17483 -999.00000 -999.00000
1996   10    1    16.86000   18.54000   20.23669   18.54000   20.23669
1996   10    2    13.87200 -999.00000   20.06887 -999.00000 -999.00000
1996   10    3    14.13400 -999.00000   19.77027 -999.00000 -999.00000
1996   10    4    13.31800   17.58000   19.51989   17.58000   19.51989
1996   10    5    12.76500 -999.00000   19.25226 -999.00000 -999.00000
1996   10    6    13.72500 -999.00000   19.07270 -999.00000 -999.00000
1996   10    7    14.13700 -999.00000   19.00197 -999.00000 -999.00000
1996   10    8    14.74800 -999.00000   18.98519 -999.00000 -999.00000
1996   10    9    16.66700 -999.00000   19.08715 -999.00000 -999.00000
1996   10   10    15.95800 -999.00000   19.20233 -999.00000 -999.00000
1996   10   11    15.39200 -999.00000   19.18951 -999.00000 -999.00000
1996   10   12    13.80500 -999.00000   19.03742 -999.00000 -999.00000
1996   10   13    13.60600 -999.00000   18.81172 -999.00000 -999.00000
1996   10   14    13.06100 -999.00000   18.59356 -999.00000 -999.00000
1996   10   15    14.26200 -999.00000   18.45298 -999.00000 -999.00000
1996   10   16    14.45200 -999.00000   18.40188 -999.00000 -999.00000
1996   10   17    12.02100 -999.00000   18.22803 -999.00000 -999.00000
1996   10   18    12.50400 -999.00000   17.98453 -999.00000 -999.00000
1996   10   19    11.68900 -999.00000   17.77342 -999.00000 -999.00000
1996   10   20    12.92900 -999.00000   17.62018 -999.00000 -999.00000
1996   10   21    12.87500 -999.00000   17.54254 -999.00000 -999.00000
1996   10   22    11.72500 -999.00000   17.40753 -999.00000 -999.00000
1996   10   23    12.17300 -999.00000   17.25458 -999.00000 -999.00000
1996   10   24    12.00200 -999.00000   17.13307 -999.00000 -999.00000
1996   10   25    10.46900 -999.00000   16.94572 -999.00000 -999.00000
1996   10   26     9.22200 -999.00000   16.66462 -999.00000 -999.00000
1996   10   27     9.58300 -999.00000   16.39921 -999.00000 -999.00000
1996   10   28     9.59300 -999.00000   16.19663 -999.00000 -999.00000
1996   10   29    10.42200 -999.00000   16.05759 -999.00000 -999.00000
1996   10   30    10.65500 -999.00000   15.97394 -999.00000 -999.00000
1996   10   31    10.18600 -999.00000   15.88085 -999.00000 -999.00000
1996   11    1     9.95300 -999.00000   15.76241 -999.00000 -999.00000
1996   11    2    10.25900 -999.00000   15.65466 -999.00000 -999.00000
1996   11    3    10.61800 -999.00000   15.57750 -999.00000 -999.00000
1996   11    4     8.95100 -999.00000   15.44935 -999.00000 -999.00000
1996   11    5     8.62900 -999.00000   15.25709 -999.00000 -999.00000
1996   11    6    11.40800 -999.00000   15.17897 -999.00000 -999.00000
1996   11    7     9.44100 -999.00000   15.12881 -999.00000 -999.00000
1996   11    8    10.65800 -999.00000   15.04450 -999.00000 -999.00000
1996   11    9    10.11800 -999.00000   14.98429 -999.00000 -999.00000
1996   11   10     8.27500 -999.00000   14.83481 -999.00000 -999.00000
1996   11   11    11.19400 -999.00000   14.73686 -999.00000 -999.00000
1996   11   12    15.15700 -999.00000   14.87865 -999.00000 -999.00000
1996   11   13    14.71100 -999.00000   15.10174 -999.00000 -999.00000
1996   11   14    13.24800 -999.00000   15.20120 -999.00000 -999.00000
1996   11   15    10.30600 -999.00000   15.10533 -999.00000 -999.00000
1996   11   16    10.99100 -999.00000   14.93131 -999.00000 -999.00000
1996   11   17    11.55000 -999.00000   14.82103 -999.00000 -999.00000
1996   11   18     9.82200 -999.00000   14.67597 -999.00000 -999.00000
1996   11   19     7.69900 -999.00000   14.41254 -999.00000 -999.00000
1996   11   20     6.58200 -999.00000   14.08123 -999.00000 -999.00000
1996   11   21     6.89700 -999.00000   13.77909 -999.00000 -999.00000
1996   11   22     4.26900 -999.00000   13.45195 -999.00000 -999.00000
1996   11   23     4.08800 -999.00000   13.09212 -999.00000 -999.00000
1996   11   24     5.00100 -999.00000   12.81060 -999.00000 -999.00000
1996   11   25     2.53300 -999.00000   12.52457 -999.00000 -999.00000
1996   11   26     2.75100 -999.00000   12.21677 -999.00000 -999.00000
1996   11   27     5.48900 -999.00000   12.02830 -999.00000 -999.00000
1996   11   28     6.35700 -999.00000   11.95040 -999.00000 -999.00000
1996   11   29     5.15800 -999.00000   11.86431 -999.00000 -999.00000
1996   11   30     2.37900 -999.00000   11.68025 -999.00000 -999.00000
1996   12    1     7.39200 -999.00000   11.56854 -999.00000 -999.00000
1996   12    2     3.97500 -999.00000   11.50104 -999.00000 -999.00000
1996   12    3     5.77800   11.34000   11.39378   11.34000   11.39378
1996   12    4     4.20100 -999.00000   11.29690 -999.00000 -999.00000
1996   12    5     3.94800 -999.00000   11.16059 -999.00000 -999.00000
1996   12    6     3.81000 -999.00000   11.02482 -999.00000 -999.00000
1996   12    7     4.07000 -999.00000   10.90128 -999.00000 -999.00000
1996   12    8     4.64100 -999.00000   10.80397 -999.00000 -999.00000
1996   12    9     6.26600 -999.00000   10.75917 -999.00000 -999.00000
1996   12   10     8.19000 -999.00000   10.78941 -999.00000 -999.00000
1996   12   11     7.16900 -999.00000   10.82724 -999.00000 -999.00000
1996   12   12     7.30900 -999.00000   10.83228 -999.00000 -999.00000
1996   12   13     6.66800 -999.00000   10.81689 -999.00000 -999.00000
1996   12   14     6.54900 -999.00000   10.77797 -999.00000 -999.00000
1996   12   15     6.76600 -999.00000   10.73770 -999.00000 -999.00000
1996   12   16     5.34600 -999.00000   10.66772 -999.00000 -999.00000
1996   12   17     5.43800 -999.00000   10.56958 -999.00000 -999.00000
1996   12   18     4.87400 -999.00000   10.46606 -999.00000 -999.00000
1996   12   19     4.90000 -999.00000   10.35669 -999.00000 -999.00000
1996   12   20     5.70900 -999.00000   10.27144 -999.00000 -999.00000
1996   12   21     5.44300 -999.00000   10.20082 -999.00000 -999.00000
1996   12   22     6.69800 -999.00000   10.15217 -999.00000 -999.00000
1996   12   23     7.22100 -999.00000   10.13898 -999.00000 -999.00000
1996   12   24     7.23100 -999.00000   10.13148 -999.00000 -999.00000
1996   12   25     5.02900 -999.00000   10.07315 -999.00000 -999.00000
1996   12   26     0.63800 -999.00000    9.88069 -999.00000 -999.00000
1996   12   27    -5.13000 -999.00000    9.50437 -999.00000 -999.00000
1996   12   28    -5.86000 -999.00000    9.05315 -999.00000 -999.00000
1996   12   29    -6.57900 -999.00000    8.63773 -999.00000 -999.00000
1996   12   30    -4.41900 -999.00000    8.30088 -999.00000 -999.00000
1996   12   31    -1.94300 -999.00000    8.07996 -999.00000 -999.00000
1997    1    1     1.10500 -999.00000    7.96936 -999.00000 -999.00000
1997    1    2     0.98200 -999.00000    7.91236 -999.00000 -999.00000
1997    1    3     4.09500 -999.00000    7.90409 -999.00000 -999.00000
1997    1    4     3.86600 -999.00000    7.93831 -999.00000 -999.00000
1997    1    5     3.48300 -999.00000    7.95591 -999.00000 -999.00000
1997    1    6     4.63800 -999.00000    7.98046 -999.00000 -999.00000
1997    1    7     5.84800 -999.00000    8.03709 -999.00000 -999.00000
1997    1    8     4.16600 -999.00000    8.07777 -999.00000 -999.00000
1997    1    9     2.93500 -999.00000    8.06417 -999.00000 -999.00000
1997    1   10     4.20400 -999.00000    8.04894 -999.00000 -999.00000
1997    1   11     5.83200 -999.00000    8.07859 -999.00000 -999.00000
1997    1   12     5.35800 -999.00000    8.12122 -999.00000 -999.00000
1997    1   13     5.21600 -999.00000    8.14709 -999.00000 -999.00000
1997    1   14     6.35900 -999.00000    8.18409 -999.00000 -999.00000
1997    1   15     7.38400 -999.00000    8.25065 -999.00000 -999.00000
1997    1   16     7.76400 -999.00000    8.33219 -999.00000 -999.00000
1997    1   17     5.86900 -999.00000    8.37905 -999.00000 -999.00000
1997    1   18    -0.17600 -999.00000    8.28589 -999.00000 -999.00000
1997    1   19     1.73200 -999.00000    8.13100 -999.00000 -999.00000
1997    1   20     3.72800 -999.00000    8.05419 -999.00000 -999.00000
1997    1   21     5.51000 -999.00000    8.04392 -999.00000 -999.00000
1997    1   22     6.88400 -999.00000    8.08363 -999.00000 -999.00000
1997    1   23     6.49300 -999.00000    8.13414 -999.00000 -999.00000
1997    1   24     6.83300 -999.00000    8.17790 -999.00000 -999.00000
1997    1   25     6.73000 -999.00000    8.22026 -999.00000 -999.00000
1997    1   26     5.55900 -999.00000    8.23655 -999.00000 -999.00000
1997    1   27     2.63500 -999.00000    8.18239 -999.00000 -999.00000
1997    1   28     3.86500 -999.00000    8.10443 -999.00000 -999.00000
1997    1   29     4.10300 -999.00000    8.05696 -999.00000 -999.00000
1997    1   30     3.98000 -999.00000    8.01492 -999.00000 -999.00000
1997    1   31     3.29900 -999.00000    7.96308 -999.00000 -999.00000
1997    2    1    -0.55400 -999.00000    7.84285 -999.00000 -999.00000
1997    2    2     2.17200 -999.00000    7.71638 -999.00000 -999.00000
1997    2    3     2.27600 -999.00000    7.64620 -999.00000 -999.00000
1997    2    4     2.93900 -999.00000    7.59415 -999.00000 -999.00000
1997    2    5     2.96800 -999.00000    7.55731 -999.00000 -999.00000
1997    2    6     5.72900 -999.00000    7.56638 -999.00000 -999.00000
1997    2    7     5.50600 -999.00000    7.61369 -999.00000 -999.00000
1997    2    8     6.25100    7.97000    7.66563    7.97000    7.66563
1997    2    9     6.13400 -999.00000    7.72364 -999.00000 -999.00000
1997    2   10     7.39600 -999.00000    7.79551 -999.00000 -999.00000
1997    2   11     4.95800 -999.00000    7.84405 -999.00000 -999.00000
1997    2   12     6.41600 -999.00000    7.87402 -999.00000 -999.00000
1997    2   13     7.37500 -999.00000    7.94079 -999.00000 -999.00000
1997    2   14     7.93600 -999.00000    8.02764 -999.00000 -999.00000
1997    2   15     7.99400 -999.00000    8.11895 -999.00000 -999.00000
1997    2   16     8.47500 -999.00000    8.21329 -999.00000 -999.00000
1997    2   17     5.07200 -999.00000    8.25355 -999.00000 -999.00000
1997    2   18     4.12000 -999.00000    8.21993 -999.00000 -999.00000
